\ EQUINOX = 'J2000.0'
\ Query
|   ra            |   dec           |
|   double        |   double        |
|   deg           |   deg           |
 011.03645714000   +41.97096469000  
 359.3980298198200 -75.1325207253200
 081.1378463002500 -71.0847376134200
 010.12031892000   +40.92466731000  
 139.3196623342400 -53.0848633636200
 083.5586018550800 -70.9987504455700
 284.1351010026900 +10.8118878528700
 076.8055272587400 -66.4981210952300
 010.3637955366100 +41.1695847748200
 013.5625453219900 -73.5181781509400
 018.6169359358200 -72.6648700654300
 311.8546677566080 +48.6623546093425
 200.5961546503100 -62.8527976583000
 009.98892         +40.67303        
 016.7458250672300 -73.0363272266900
 014.7728067000100 -72.0623701219300
 102.3794681674700 -05.6353822009900
 010.9695886027717 -73.3032473620375
 083.2432176237300 -69.8654951602600
 085.1869642577700 -69.4558582542400
 087.0619695384900 -70.2076292447800
 010.1795215021337 -73.3851873006367
 127.1820585321700 -60.1225746786000
 079.0648849573400 -68.4750799872800
 016.4753443897500 -73.4339022045700
 304.7263175213400 +40.0644947751700
 020.9957434795800 -73.9707482824200
 013.3950587289387 -72.6753222265533
 085.4522729948400 -68.6878064241700
 154.7602550284400 -59.0434645711900
 014.1301651879600 -72.8389731898700
 084.4635781049700 -70.2991264875100
 098.4049243730500 +09.2035664024900
 010.0132260472600 +40.4998808788100
 012.4217215812000 -73.3100089699300
 141.2807553532000 -53.2098781458500
 086.2026686298100 -67.6642862999400
 164.4507778103200 -59.7321898561500
 017.7791847536100 -73.3091662195900
 102.5657645339788 +03.6361462088058
 078.9663630157700 -66.0710491823400
 257.79279         -45.91486        
 014.8984913228371 +63.4730762524361
 075.4020548813300 -68.9968468996900
 012.1386922213000 -73.2746077570000
 087.0995508281400 -70.4756033846300
 149.84787         +30.75594        
 074.4516667369900 -68.1249440348000
 011.44000029000   +41.75226740000  
 010.27637477000   +40.57328517000  
 085.8114543675200 -67.7905638002100
 010.03559429000   +40.63098244000  
 083.4063165541100 -62.4898267938000
 015.3340834405500 -73.4053184324500
 072.4632548392900 -70.6146795202700
 084.21971         -70.15853        
 072.5664880521000 -71.4099090174100
 079.5098508493700 -70.7594900508300
 167.0456018825200 -59.0313416564900
 008.7003248745700 -73.4710683427200
 014.6400539771400 -71.5794864674300
 083.0327483839725 +41.8842544253403
 088.3723247038500 -67.8998225948200
 014.2043935145000 -71.6428781633300
 263.9834843633400 -29.7050896427900
 172.5622185691400 -60.4403262377400
 209.7723624627279 -58.7862351146839
 280.5746888195399 -02.4171340038700
 252.79521         -44.45025        
 012.5636287006500 -72.5740375146200
 010.21324766000   +40.54928946000  
 016.4439144377300 -73.2742903937000
 013.9816679493000 -72.7722660411400
 201.25992         -62.95428        
 013.0891418127500 -73.2474605624900
 084.9367143130163 -70.3205029633967
 074.7803406055200 -67.7252851132100
 079.9127228431300 -68.9778569796100
 077.8804765593100 -68.2287457380300
 077.4095341781592 -70.2370562825139
 247.36854         -48.97708        
 075.6522576143100 -68.7448205919400
 286.2483400360000 -41.2429776919900
 152.3067257383200 -57.2426001907300
 082.5257353082200 -71.0385294685600
 011.9451105121962 -73.0183196557575
 252.6066246748758 -20.8023795634158
 008.2744891455500 -72.9232528729900
 251.9568121202800 -22.7760193737400
 010.4171180483700 -74.1231232414300
 082.1894007176600 -69.8684965709100
 291.0757012254662 +16.6933790330150
 262.4689413507500 -30.6806153304000
 011.4560544752100 -73.3959384676100
 018.2756345342400 -73.0312555794400
 010.1053649449000 +40.7021638433600
 013.3422792547500 -73.3330589398800
 011.0194447583400 +41.7905964485600
 088.3224870571600 -69.5013956460300
 149.81754         +30.74961        
 018.0170252792100 -72.0412773968600
 084.2215620327400 -70.1642815737100
 149.86133         +30.76431        
 085.6761221947900 -64.7091406342400
 166.0561341344500 -60.9799256785900
 019.1316696296800 -72.0302997579000
 015.2920586818600 -71.2794526097200
 079.1035351300800 -70.5527079699200
 085.1324386570700 -68.7918104129600
 081.6209407471600 -69.7383397652300
 160.0828973521600 -57.9880701509900
 106.2630458884000 -29.8658313461000
 151.1884922900200 -58.4333124651300
 085.3183926174200 -70.3071772360700
 112.0470846606600 -32.7840321720700
 018.0654637245500 -73.0657377166600
 082.3002021430200 -70.4140096974100
 078.1937202390200 -66.1130723497300
 019.0572735255200 -71.6861719184100
 079.2583810127600 -69.6477117352400
 234.6881087330225 -57.6061293811736
 268.5733390070500 -26.7582133575000
 010.02057025000   +40.73837225000  
 087.3912489453300 -71.0251478861800
 071.0334319677396 +46.0461638115755
 165.2381110407000 -62.4386853585300
 011.1433436227700 +41.9117643436000
 075.8640701879500 -68.5395615675400
 086.8430617591700 -65.4924988733200
 012.6361992321200 -73.0976357688900
 015.2585602473400 -72.2712125570900
 080.0433205512000 -68.9037316314400
 090.4998626302800 -71.1950684602400
 225.24396         -58.73992        
 012.0900658174300 -72.4407882963600
 073.7783774428800 -69.0749049806400
 014.1622460137700 -71.9172394333200
 222.31546         -60.20319        
 106.9449130233100 -24.9195207577700
 010.1160004981500 +41.1394105942800
 012.7431478419800 -73.5192234995000
 011.4157093674900 -72.8815501232200
 084.0706112559300 -69.9042655325900
 081.8797196833400 -66.5085049011600
 230.9390756742429 -57.1351781787664
 087.0788721788200 -69.1687333015600
 017.5249682832500 -72.9078173786100
 016.3386540743300 -73.7079501266100
 016.0023774450500 -72.7703055046400
 078.4069234832800 -65.4540356188300
 011.6185599405396 +42.3492737234147
 081.8631625922500 -71.8817515096600
 074.3415751419800 -68.2092751856700
 165.3927417302300 -62.2102332094800
 023.4659274415854 +30.6640798670475
 081.4453921460200 -67.8087411645800
 014.3387255852800 -73.5808701717200
 023.8547285995400 -71.8043007506000
 155.2417259931800 -59.7508571476300
 080.3618253262700 -70.1440876818800
 010.32144685000   +40.69381751000  
 012.1273891835013 -73.1144716507075
 076.8269276660600 -69.0264166629900
 013.7803855325300 -73.2227312059900
 278.8960879611479 -09.4855046179211
 074.7353986800700 -66.3641613824900
 082.5604374905400 -69.7395549305700
 286.22538         +09.99336        
 016.8908353261700 -71.0878268234800
 112.29381800      -32.48806000     
 010.16687         +40.67711        
 359.5424001027100 +60.5247643155400
 083.0139607794900 -71.6886259973800
 086.3971477497600 -70.7081963546100
 083.6878390042900 -69.2335439505300
 011.5548789020496 -73.9856415959978
 086.2154064040900 -68.5316617521700
 318.0552448559554 +48.1515025971631
 260.6936731022700 -45.6142781191800
 077.8807612479400 -68.5914228288900
 076.4317228747100 -69.1163054668100
 015.4307099270800 -72.5731585853000
 078.6148247235400 -72.8077703899400
 083.0204960904100 -69.3491528435900
 010.60985605000   +41.61191635000  
 015.5449363576100 -72.7839648276600
 149.81862         +30.73639        
 286.5379546616855 +05.9562764950422
 260.83696         -38.99967        
 010.0082409046062 +40.5194288552678
 074.2144533214000 -68.6950740664600
 014.4382863746500 -72.6145602108600
 015.7157412815200 -73.3056797141200
 012.2420506928400 -73.1023028564253
 076.0324717842300 -70.4972851081200
 010.86777022000   +41.70565787000  
 014.9246858988800 -72.9176336108000
 075.8302523452800 -68.7503985798400
 015.6117262823000 -73.5674342128400
 149.84354         +30.75086        
 012.5571646772100 -72.9892299347600
 023.3817180358300 +30.6586816086200
 085.4009685739900 -69.6936208937700
 080.7106735921900 -69.8889200949900
 167.6204535920712 -61.3041818744206
 077.1815911178700 -69.1406562092900
 293.2833182638534 +25.3994238024567
 076.7724235141500 -66.3205047227800
 061.3172433058033 +55.9202471595647
 219.51092         -61.78411        
 107.5773040998200 -14.5547269385300
 108.7264671346400 -22.2358686633500
 047.7806045046900 +55.5082424122100
 084.5815034117100 -70.2720582438200
 010.34876666000   +41.20391864000  
 013.4093536776300 -72.4935263997600
 116.2991158764400 -36.9747586651000
 010.4747715243879 +40.7560624601208
 348.9065654745650 +62.6046063014811
 268.1612579375300 -06.1435761310600
 016.5657422352600 -74.0108595261900
 012.4385216212342 -73.5193859152333
 081.5975346396000 -71.0385419201100
 056.3737188772504 +53.4355937220008
 010.5957125957000 +40.8790702254600
 015.5133130533500 -71.7196402930400
 010.08856148000   +40.69418258000  
 011.41572554000   +42.18341535000  
 075.2343822930400 -70.4221705605400
 081.2938328378700 -70.0862259315500
 012.0215006283900 -72.6215239697000
 012.8638915616600 -72.7375115508700
 010.14625         +40.55119        
 076.3691287161000 -67.2634124122500
 083.6036942228100 -67.4283461903200
 017.0509224248800 -72.5396586342300
 023.6270993225500 -72.6837117936100
 280.6639743747962 -47.0733710620733
 213.18533         -60.94289        
 073.2024967965500 -69.2086330075800
 102.6937349214754 -08.9691059874467
 071.3951305980000 +43.5728367928700
 083.0157415588300 -71.4228457521300
 078.6111784996500 -69.7170847363700
 011.25736100000   +41.87604285000  
 084.6858791637400 -70.1899124721900
 302.4710326498129 +34.0116661077922
 015.662560        -73.552811       
 174.7593936104000 -65.2066281029700
 023.3929044614900 +30.7684827873100
 238.14229         -55.75297        
 084.5786963047200 -68.0848661125700
 240.4030749408200 -56.1847566160800
 086.0958018878800 -70.6820091372900
 011.7245545349900 +42.0666030446600
 091.3021217221800 -70.7073759635000
 306.0806087135800 +40.5610876192500
 011.6583478756700 -74.3963051740700
 113.2201636957146 -29.6023059507150
 080.6323365647200 -69.6655109544800
 261.1195276582757 -26.3764902083717
 179.0207082253900 -64.4703703371500
 333.9431902128421 +59.2187513092639
 014.5732921184300 -73.8322479867400
 009.9764425124300 -74.5232224112700
 010.7704982729500 -73.7119012978500
 017.3037559026100 -72.2407880499700
 149.84292         +30.74183        
 297.0529649356230 +27.0217849823386
 075.32717         -68.82414        
 011.604562        -73.664101       
 098.8299096408300 +21.2967087602000
 010.79765         +41.10124        
 008.1039560640467 +65.5953603313975
 203.3323019441099 -64.1187532720100
 019.9228092186700 -72.0000547068800
 011.1372577519992 -72.8108850270783
 018.4277802947000 -74.1959313625000
 189.6309215553000 -63.5737330508600
 079.84200         -69.32575        
 102.4884372380000 -05.7450759788300
 234.4781800474100 -56.4813576247000
 288.6226266611437 +13.5337877542250
 171.5211117538137 -59.9502478109655
 010.0721926525500 +40.6462602739600
 009.9162665292800 +40.4689248222100
 011.1035983327900 +41.9451464012100
 087.1125289362200 -67.3683821943400
 087.5467322080200 -67.6536168523100
 090.1187769820200 +35.3121812674800
 011.6037858243417 +64.6547887912253
 289.8288298087704 +17.5555404852372
 074.9790346388700 +10.2884485784200
 077.6399408054800 -67.0608918798900
 085.5881087389900 -70.5446719000800
 080.6783538143200 -68.8492203701100
 287.2658088601458 +06.4635983398347
 015.0219724889500 -72.9449448627000
 084.9735155715900 -67.8357734593900
 104.2128565492800 +04.5161872963600
 011.1550150493900 +42.0715352797400
 259.2280754413700 -47.6054800906700
 299.3691895748400 +26.5564680398200
 078.4851060223800 -67.1563261099900
 006.8440426399800 -73.5233844831700
 010.0294142624500 +40.5615783864600
 011.0710237183700 -73.9479103000600
 086.4777820062600 -70.5955507907000
 079.6352582347500 -66.2762727224700
 015.7536203478700 -73.3046568207200
 090.7136978376600 -68.4124959990400
 010.13587         +40.74706        
 083.9358102428600 -71.1923885388000
 078.8810952766900 -68.8364087891500
 181.3686388091308 -62.4500956946836
 016.5739228368400 -72.4119674046500
 179.8214825025000 -64.2245258820200
 002.6003166744500 -75.1770504880700
 112.3230001752450 -32.6400908262131
 071.9429788448700 +36.7227872091200
 073.4455034819300 -69.3202336679200
 080.7478332100100 -70.5567166697000
 076.0484986320400 -70.2594217547500
 014.7141570461300 -71.9059446842500
 076.7881963983000 -67.3328948043400
 168.4905910356400 -62.1385393167100
 012.9885563487100 -73.5068428423000
 139.4300992529300 -50.5569211923000
 013.7746011686600 -72.8523584893500
 016.1780737646500 -73.0134480102100
 226.50243400      -58.46208200     
 048.5182766232712 +58.1951596506583
 237.4702269884037 -50.3502084847089
 011.4947526411200 +41.8326226907100
 073.5143752755900 -68.8670944405000
 202.5973982091200 -64.5626032961900
 010.8886669925300 +41.7126211830400
 074.2010762109200 -69.4225536447300
 298.9711537231521 +32.3233790398842
 014.4177636011100 -72.9212237060800
 011.73221346000   +42.07647606000  
 013.9085188237200 -72.8621478909700
 112.5847898597600 -28.3603539833300
 324.5495649980183 +54.5534146179855
 163.8280296598600 -60.9399864810200
 016.7915068554000 -71.4068537644900
 111.8734007440300 -32.2408578017500
 010.6384959536300 +41.0029021665700
 077.2792305261034 -69.4892487155942
 122.8970068937100 -76.2687154822597
 276.97237         -07.77722        
 256.32083         -41.16639        
 012.3635734441400 -73.2882375710500
 085.4944201170700 -69.3630926786900
 085.4898201615000 -70.8487090635600
 229.6449475237854 -56.4541671686344
 093.2502276254129 -31.3063587485203
 011.4405760831000 +41.7748845464000
 296.5476593999900 +24.1510643476400
 075.3822927508100 -69.3885474895600
 327.1205536082346 +52.9768032741844
 088.0705593019600 -74.9093498572300
 026.7613166671400 +59.6062572866400
 150.1975165310800 -61.5777131496200
 081.5839532535600 -70.3895186485734
 010.0716218688200 +40.5350173762000
 070.4347535792600 -74.4149332323500
 027.4967705083000 -71.2328730253900
 010.08170730000   +40.58970759000  
 012.8594335929688 -73.0495766677708
 286.6692578015209 +08.3468274516022
 083.3780774595500 -71.1518719442900
 248.79104         -47.40331        
 015.92292         -75.32381        
 011.6663999673012 -73.0589952274900
 012.3076932576800 -73.3969995349600
 010.76395521000   +41.85426713000  
 080.5758410083300 -69.0403776631200
 016.8508640144200 -72.7116536928500
 017.6284474647600 -72.9107805684200
 074.6793333448100 -70.8909987044500
 266.384500        -29.048753       
 023.3795291755900 +31.0018651028000
 083.5650366006200 -69.5732887545000
 295.0348749266200 +21.3954175562883
 075.6548201667600 -66.7497877456300
 011.185921        +41.417044       
 149.86054         +30.75883        
 034.3441172660050 +60.1578478766283
 080.4215818864100 -65.3029187595800
 249.0139876358700 -47.0882885469200
 010.20542         +40.58242        
 021.2902995175900 -73.9266015720700
 073.3902905594300 -70.9848001568200
 098.2496223882029 +07.1745562701808
 010.79371627000   +41.72527884000  
 079.3252803689300 -69.5499185262700
 010.5745652115300 +40.8443877817100
 143.3488759298100 -52.7558624766500
 020.3556132729200 -72.9672348565800
 175.05392         -62.14139        
 083.0499060872300 -70.0052609639500
 211.60571         -62.57489        
 010.6368111597600 -73.0091135656700
 014.2877960074800 -73.3619471309900
 270.53863         -21.38953        
 079.7341129340100 -69.0391393527600
 269.4855854552075 -12.9674158944305
 017.4503185865800 -73.0511819340400
 086.5993822065600 -71.7328147791300
 204.5401209949000 -63.3793769832500
 153.6864320803200 -58.1595159367200
 163.4847571034300 -59.9647099534400
 086.0411087011000 -69.2085216120300
 086.6381394413200 -68.4302642249400
 030.7486959551200 -74.0569067978500
 012.7937363046229 -73.6998457465508
 076.0818593795600 -68.9302533749000
 011.2814298675396 +41.5877416701856
 277.62067         -14.03442        
 014.1207252524000 -73.1794234978100
 111.8376399898913 -31.1914777284039
